factor,slider.response,my_rs,difference
standard_plot,0.146296289,0.361590909,0.21529462
size_manipulated,0.872222194,0.828409091,-0.04381310299999996
standard_plot,0.909259231,0.936136364,0.02687713300000005
size_manipulated,0.64444443,0.774545455,0.1301010250000001
size_manipulated,0.847222222,0.882272727,0.03505050500000006
standard_plot,0.727777764,0.882272727,0.154494963
size_manipulated,0.673148191,0.648863636,-0.02428455500000004
size_manipulated,0.782407407,0.756590909,-0.02581649799999996
size_manipulated,0.460185228,0.487272727,0.02708749900000001
size_manipulated,0.091666681,0.271818182,0.180151501
standard_plot,0.062962956,0.469318182,0.406355226
standard_plot,0.079629651,0.217954545,0.138324894
size_manipulated,0.780555584,0.702727273,-0.07782831099999998
standard_plot,0.086111104,0.541136364,0.45502526
size_manipulated,0.324999986,0.577045455,0.252045469
standard_plot,0.099999993,0.2,0.10000000700000002
standard_plot,0.256481524,0.523181818,0.26670029399999995
standard_plot,0.191666674,0.235909091,0.04424241699999998
size_manipulated,0.85555564,0.7925,-0.06305563999999997
size_manipulated,0.187037044,0.505227273,0.31819022900000005
size_manipulated,0.409259302,0.559090909,0.14983160700000003
size_manipulated,0.123148141,0.235909091,0.11276094999999998
standard_plot,0.087037051,0.325681818,0.238644767
standard_plot,0.196296303,0.738636364,0.542340061
size_manipulated,0.163888896,0.3975,0.23361110400000001
size_manipulated,0.768518519,0.684772727,-0.08374579199999999
standard_plot,0.337037051,0.612954545,0.27591749400000004
size_manipulated,0.075925933,0.2,0.124074067
size_manipulated,0.735185199,0.810454545,0.07526934600000001
size_manipulated,0.37962963,0.541136364,0.161506734
standard_plot,0.59629631,0.756590909,0.16029459899999998
size_manipulated,0.099074081,0.253863636,0.15478955500000002
size_manipulated,0.786111125,0.846363636,0.06025251099999995
standard_plot,0.294444473,0.595,0.300555527
size_manipulated,0.137962977,0.415454545,0.277491568
standard_plot,0.135185206,0.505227273,0.370042067
standard_plot,0.288888931,0.720681818,0.431792887
standard_plot,0.888888889,0.954090909,0.06520202000000008
standard_plot,0.599074116,0.7925,0.1934258839999999
size_manipulated,0.470370399,0.433409091,-0.03696130799999997
standard_plot,0.559259273,0.774545455,0.21528618200000005
standard_plot,0.171296296,0.577045455,0.4057491590000001
size_manipulated,0.95648151,0.99,0.03351848999999995
size_manipulated,0.838888945,0.936136364,0.097247419
size_manipulated,0.209259245,0.361590909,0.152331664
size_manipulated,0.058333326,0.217954545,0.159621219
standard_plot,0.030555548,0.289772727,0.259217179
size_manipulated,0.577777792,0.612954545,0.035176753
size_manipulated,0.735185199,0.720681818,-0.01450338100000003
standard_plot,0.362037023,0.559090909,0.197053886
standard_plot,0.650925954,0.846363636,0.195437682
standard_plot,0.090740734,0.253863636,0.163122902
size_manipulated,0.884259259,0.954090909,0.06983165000000002
size_manipulated,0.09351854,0.343636364,0.25011782400000004
standard_plot,0.911111196,0.99,0.07888880399999998
standard_plot,0.574074074,0.810454545,0.23638047100000004
size_manipulated,0.810185185,0.900227273,0.09004208800000002
standard_plot,0.13081761,0.253863636,0.123046026
size_manipulated,0.924528302,0.99,0.06547169799999997
size_manipulated,0.798742138,0.954090909,0.155348771
size_manipulated,0.657861635,0.810454545,0.15259291000000008
size_manipulated,0.103144654,0.343636364,0.24049171000000005
standard_plot,0.094339623,0.469318182,0.374978559
size_manipulated,0.695597484,0.738636364,0.04303888
standard_plot,0.179874214,0.630909091,0.451034877
size_manipulated,0.296855346,0.3975,0.100644654
standard_plot,0.252830189,0.361590909,0.10876072000000005
standard_plot,0.401257862,0.702727273,0.301469411
standard_plot,0.301886792,0.271818182,-0.03006860999999999
size_manipulated,0.104402516,0.2,0.095597484
standard_plot,0.104402516,0.325681818,0.221279302
size_manipulated,0.803773585,0.666818182,-0.13695540299999998
size_manipulated,0.850314465,0.864318182,0.01400371700000002
size_manipulated,0.597484277,0.505227273,-0.09225700399999992
size_manipulated,0.899371069,0.918181818,0.01881074900000001
size_manipulated,0.397484277,0.595,0.197515723
standard_plot,0.26918239,0.523181818,0.25399942799999997
size_manipulated,0.402515723,0.630909091,0.22839336800000004
size_manipulated,0.25408805,0.325681818,0.071593768
standard_plot,0.247798742,0.595,0.347201258
standard_plot,0.749685535,0.954090909,0.20440537400000003
standard_plot,0.952201258,0.99,0.03779874199999999
standard_plot,0.095597484,0.415454545,0.319857061
standard_plot,0.701886792,0.900227273,0.198340481
standard_plot,0.433962264,0.7925,0.358537736
size_manipulated,0.14591195,0.307727273,0.161815323
size_manipulated,0.626415094,0.702727273,0.07631217900000009
size_manipulated,0.652830189,0.756590909,0.10376072000000004
size_manipulated,0.552201258,0.720681818,0.16848056
standard_plot,0.650314465,0.918181818,0.267867353
standard_plot,0.057861635,0.451363636,0.393502001
standard_plot,0.101886792,0.505227273,0.403340481
standard_plot,0.100628931,0.541136364,0.4405074329999999
size_manipulated,0.11572327,0.271818182,0.15609491200000003
standard_plot,0.147169811,0.648863636,0.5016938249999999
standard_plot,0.504402516,0.810454545,0.30605202900000006
standard_plot,0.153459119,0.379545455,0.22608633599999997
size_manipulated,0.251572327,0.451363636,0.19979130900000003
standard_plot,0.18490566,0.666818182,0.481912522
standard_plot,0.324528302,0.828409091,0.5038807890000001
standard_plot,0.242767296,0.738636364,0.495869068
size_manipulated,0.33081761,0.612954545,0.28213693500000003
size_manipulated,0.73081761,0.882272727,0.15145511700000003
standard_plot,0.446540881,0.864318182,0.417777301
standard_plot,0.07672956,0.343636364,0.266906804
size_manipulated,0.6,0.7925,0.1925
standard_plot,0.237735849,0.577045455,0.33930960600000004
standard_plot,0.247798742,0.774545455,0.5267467130000001
size_manipulated,0.14591195,0.253863636,0.107951686
size_manipulated,0.14591195,0.361590909,0.215678959
size_manipulated,0.246540881,0.523181818,0.276640937
size_manipulated,0.354716981,0.433409091,0.07869211000000004
size_manipulated,0.176100629,0.289772727,0.113672098
size_manipulated,0.249056604,0.487272727,0.23821612300000003
standard_plot,0.772327044,0.972045455,0.199718411
standard_plot,0.050314465,0.289772727,0.239458262
standard_plot,0.044025157,0.235909091,0.191883934
size_manipulated,0.163522013,0.541136364,0.377614351
standard_plot,0.11572327,0.720681818,0.6049585479999999
standard_plot,0.105660377,0.612954545,0.507294168
standard_plot,0.065408805,0.433409091,0.368000286
size_manipulated,0.588679245,0.828409091,0.239729846
size_manipulated,0.047798742,0.217954545,0.170155803
size_manipulated,0.116981132,0.235909091,0.118927959
size_manipulated,0.651572327,0.900227273,0.24865494600000004
size_manipulated,0.238993711,0.559090909,0.320097198
size_manipulated,0.301886792,0.469318182,0.16743138999999996
standard_plot,0.13836478,0.559090909,0.42072612900000006
size_manipulated,0.529559748,0.684772727,0.15521297899999997
size_manipulated,0.516981132,0.648863636,0.131882504
standard_plot,0.12327044,0.487272727,0.364002287
size_manipulated,0.2,0.379545455,0.17954545499999996
standard_plot,0.100628931,0.3975,0.29687106900000004
standard_plot,0.645283019,0.936136364,0.29085334500000004
size_manipulated,0.303144654,0.577045455,0.273900801
standard_plot,0.352201258,0.846363636,0.494162378
size_manipulated,0.74591195,0.936136364,0.190224414
standard_plot,0.197484277,0.684772727,0.48728845
standard_plot,0.154716981,0.2,0.04528301900000001
size_manipulated,0.660377358,0.846363636,0.185986278
standard_plot,0.347169811,0.756590909,0.409421098
standard_plot,0.447798742,0.882272727,0.434473985
size_manipulated,0.825157233,0.972045455,0.14688822199999996
standard_plot,0.049056604,0.307727273,0.258670669
standard_plot,0.033962264,0.217954545,0.183992281
size_manipulated,0.128301887,0.415454545,0.287152658
size_manipulated,0.644025157,0.774545455,0.1305202980000001
size_manipulated,0.952222222,0.972045455,0.01982323299999999
standard_plot,0.247777778,0.559090909,0.311313131
size_manipulated,0.544444444,0.487272727,-0.05717171700000001
size_manipulated,0.532222222,0.541136364,0.00891414199999995
standard_plot,0.447777778,0.595,0.14722222199999996
size_manipulated,0.421111111,0.433409091,0.01229798000000004
size_manipulated,0.417777778,0.361590909,-0.05618686899999997
size_manipulated,0.768888889,0.702727273,-0.06616161599999992
standard_plot,0.666666667,0.756590909,0.08992424200000004
size_manipulated,0.825555556,0.738636364,-0.08691919199999998
standard_plot,0.297777778,0.379545455,0.08176767699999998
standard_plot,0.29,0.433409091,0.14340909100000004
standard_plot,0.611111111,0.577045455,-0.034065656
size_manipulated,0.553333333,0.415454545,-0.13787878799999995
standard_plot,0.871111111,0.828409091,-0.04270202000000001
standard_plot,0.493333333,0.415454545,-0.07787878799999998
standard_plot,0.272222222,0.289772727,0.01755050499999999
standard_plot,0.867777778,0.702727273,-0.16505050499999996
standard_plot,0.951111111,0.918181818,-0.03292929300000002
size_manipulated,0.352222222,0.3975,0.04527777800000004
size_manipulated,0.932222222,0.954090909,0.02186868699999999
standard_plot,0.634444444,0.738636364,0.10419192
size_manipulated,0.768888889,0.684772727,-0.08411616199999994
standard_plot,0.728888889,0.882272727,0.153383838
standard_plot,0.714444444,0.648863636,-0.06558080799999999
size_manipulated,0.655555556,0.630909091,-0.024646465
standard_plot,0.35,0.2,-0.14999999999999997
size_manipulated,0.484444444,0.379545455,-0.104898989
size_manipulated,0.902222222,0.900227273,-0.00199494899999996
standard_plot,0.927777778,0.972045455,0.04426767699999989
standard_plot,0.138888889,0.271818182,0.13292929300000003
standard_plot,0.744444444,0.7925,0.048055556
size_manipulated,0.47,0.217954545,-0.252045455
size_manipulated,0.568888889,0.289772727,-0.279116162
standard_plot,0.632222222,0.469318182,-0.16290404000000003
standard_plot,0.771111111,0.541136364,-0.229974747
size_manipulated,0.857777778,0.756590909,-0.10118686899999996
size_manipulated,0.435555556,0.253863636,-0.18169192
size_manipulated,0.484444444,0.271818182,-0.21262626199999995
standard_plot,0.552222222,0.343636364,-0.208585858
standard_plot,0.874444444,0.936136364,0.06169192000000001
size_manipulated,0.767777778,0.451363636,-0.316414142
standard_plot,0.506666667,0.361590909,-0.14507575799999994
size_manipulated,0.828888889,0.577045455,-0.251843434
standard_plot,0.911111111,0.954090909,0.04297979800000007
standard_plot,0.551111111,0.235909091,-0.31520201999999997
size_manipulated,0.791111111,0.666818182,-0.124292929
size_manipulated,0.567777778,0.325681818,-0.24209595999999992
size_manipulated,0.766666667,0.810454545,0.04378787800000006
standard_plot,0.544444444,0.523181818,-0.02126262600000006
size_manipulated,0.62,0.559090909,-0.06090909099999997
size_manipulated,0.616666667,0.343636364,-0.2730303029999999
standard_plot,0.458888889,0.217954545,-0.240934344
size_manipulated,0.897777778,0.99,0.09222222199999996
size_manipulated,0.674444444,0.595,-0.07944444400000006
standard_plot,0.763333333,0.630909091,-0.13242424199999991
size_manipulated,0.468888889,0.235909091,-0.232979798
size_manipulated,0.914444444,0.936136364,0.02169191999999997
standard_plot,0.902222222,0.99,0.08777777799999997
standard_plot,0.555555556,0.325681818,-0.2298737379999999
size_manipulated,0.67,0.612954545,-0.05704545500000002
size_manipulated,0.717777778,0.828409091,0.11063131300000006
size_manipulated,0.521111111,0.2,-0.32111111099999995
standard_plot,0.763333333,0.810454545,0.04712121200000008
size_manipulated,0.691111111,0.505227273,-0.18588383799999997
standard_plot,0.813333333,0.864318182,0.050984849
standard_plot,0.81,0.846363636,0.03636363599999992
size_manipulated,0.86,0.7925,-0.0675
standard_plot,0.691111111,0.487272727,-0.203838384
size_manipulated,0.805555556,0.918181818,0.11262626200000005
standard_plot,0.727777778,0.774545455,0.04676767700000006
standard_plot,0.797777778,0.666818182,-0.13095959600000007
size_manipulated,0.827777778,0.882272727,0.05449494900000007
standard_plot,0.66,0.307727273,-0.352272727
standard_plot,0.665555556,0.720681818,0.05512626199999992
standard_plot,0.831111111,0.900227273,0.06911616200000004
size_manipulated,0.661111111,0.648863636,-0.012247475
size_manipulated,0.71,0.864318182,0.15431818200000005
size_manipulated,0.788888889,0.846363636,0.05747474699999999
standard_plot,0.527777778,0.451363636,-0.07641414200000002
size_manipulated,0.67,0.774545455,0.104545455
size_manipulated,0.574444444,0.307727273,-0.26671717100000003
size_manipulated,0.654444444,0.469318182,-0.18512626200000004
standard_plot,0.652222222,0.505227273,-0.146994949
standard_plot,0.694444444,0.684772727,-0.00967171700000002
standard_plot,0.492222222,0.253863636,-0.238358586
size_manipulated,0.681111111,0.720681818,0.03957070699999998
standard_plot,0.667777778,0.612954545,-0.05482323300000003
size_manipulated,0.726666667,0.523181818,-0.20348484900000008
standard_plot,0.645555556,0.3975,-0.248055556
standard_plot,0.529947917,0.666818182,0.136870265
size_manipulated,0.502604167,0.361590909,-0.14101325799999995
size_manipulated,0.6015625,0.271818182,-0.329744318
standard_plot,0.298177083,0.577045455,0.27886837200000003
standard_plot,0.450520833,0.253863636,-0.196657197
size_manipulated,1,0.720681818,-0.279318182
size_manipulated,0.587239583,0.235909091,-0.351330492
size_manipulated,1,0.99,-0.01
standard_plot,0.631510417,0.702727273,0.07121685600000005
standard_plot,0.708333333,0.828409091,0.12007575800000005
size_manipulated,0.736979167,0.702727273,-0.03425189399999995
size_manipulated,0.55078125,0.469318182,-0.08146306800000003
standard_plot,0.69921875,0.756590909,0.05737215900000003
standard_plot,0.817708333,0.900227273,0.08251894000000004
size_manipulated,0.453125,0.684772727,0.23164772700000005
standard_plot,0.141927083,0.379545455,0.23761837199999997
standard_plot,0.700520833,0.882272727,0.181751894
size_manipulated,0.299479167,0.415454545,0.11597537800000002
standard_plot,0.325520833,0.2,-0.125520833
size_manipulated,0.8359375,0.810454545,-0.02548295499999997
standard_plot,0.39453125,0.361590909,-0.03294034099999998
size_manipulated,0.529947917,0.630909091,0.10096117400000004
size_manipulated,0.28515625,0.325681818,0.04052556800000001
size_manipulated,0.338541667,0.433409091,0.09486742400000003
standard_plot,0.4453125,0.235909091,-0.209403409
size_manipulated,0.845052083,0.882272727,0.03722064400000002
size_manipulated,0.329427083,0.451363636,0.121936553
standard_plot,0.2890625,0.738636364,0.449573864
standard_plot,0.47265625,0.343636364,-0.12901988599999997
size_manipulated,0.467447917,0.487272727,0.01982481000000002
standard_plot,0.705729167,0.846363636,0.14063446899999998
standard_plot,0.233072917,0.217954545,-0.01511837199999999
standard_plot,0.2421875,0.289772727,0.04758522700000001
standard_plot,0.428385417,0.541136364,0.112750947
size_manipulated,0.361979167,0.541136364,0.179157197
size_manipulated,0.62109375,0.595,-0.02609375000000002
size_manipulated,0.981770833,0.936136364,-0.04563446900000001
standard_plot,0.221354167,0.720681818,0.499327651
standard_plot,0.3359375,0.648863636,0.31292613599999997
size_manipulated,0.161458333,0.2,0.038541667
size_manipulated,0.997395833,0.954090909,-0.04330492399999997
standard_plot,0.333333333,0.487272727,0.153939394
standard_plot,0.274739583,0.3975,0.122760417
standard_plot,0.9921875,0.918181818,-0.07400568200000002
size_manipulated,0.334635417,0.253863636,-0.08077178099999999
size_manipulated,0.180989583,0.379545455,0.19855587199999997
size_manipulated,0.364583333,0.648863636,0.28428030299999996
standard_plot,0.341145833,0.433409091,0.092263258
